0.952, 0.978508, 0.978508, 0.978508, 0.978509
0.951, 0.978094, 0.978094, 0.978094, 0.978095
0.95, 0.977681, 0.977681, 0.977681, 0.977682
0.949, 0.977269, 0.977269, 0.977269, 0.97727
0.948, 0.976858, 0.976858, 0.976858, 0.976859
0.947, 0.976448, 0.976448, 0.976448, 0.976449
0.946, 0.976039, 0.976039, 0.976039, 0.97604
0.945, 0.975631, 0.975631, 0.975631, 0.975632
0.944, 0.975224, 0.975224, 0.975223, 0.975225
0.943, 0.974817, 0.974817, 0.974817, 0.974818
0.942, 0.974412, 0.974412, 0.974412, 0.974413
0.941, 0.974008, 0.974008, 0.974008, 0.974009
0.94, 0.973605, 0.973605, 0.973605, 0.973606
0.939, 0.973202, 0.973202, 0.973202, 0.973204
0.938, 0.972801, 0.972801, 0.972801, 0.972802
0.937, 0.972401, 0.972401, 0.972401, 0.972402
0.936, 0.972001, 0.972001, 0.972001, 0.972003
0.935, 0.971603, 0.971603, 0.971603, 0.971604
0.934, 0.971206, 0.971206, 0.971206, 0.971207
0.933, 0.970809, 0.970809, 0.970809, 0.97081
0.932, 0.970414, 0.970414, 0.970414, 0.970415
0.931, 0.970019, 0.970019, 0.970019, 0.970021
0.93, 0.969626, 0.969626, 0.969626, 0.969627
0.929, 0.969233, 0.969233, 0.969233, 0.969235
0.928, 0.968842, 0.968842, 0.968842, 0.968843
0.927, 0.968451, 0.968451, 0.968451, 0.968452
0.926, 0.968061, 0.968061, 0.968061, 0.968063
0.925, 0.967673, 0.967673, 0.967673, 0.967674
0.924, 0.967285, 0.967285, 0.967285, 0.967286
0.923, 0.966898, 0.966898, 0.966898, 0.9669
0.922, 0.966512, 0.966512, 0.966512, 0.966514
0.921, 0.966128, 0.966128, 0.966128, 0.966129
0.92, 0.965744, 0.965744, 0.965744, 0.965745
0.919, 0.965361, 0.965361, 0.965361, 0.965362
0.918, 0.964979, 0.964979, 0.964979, 0.964981
0.917, 0.964598, 0.964598, 0.964598, 0.9646
0.916, 0.964218, 0.964218, 0.964218, 0.96422
0.915, 0.963839, 0.963839, 0.963839, 0.963841
0.914, 0.963461, 0.963461, 0.963461, 0.963463
0.913, 0.963084, 0.963084, 0.963084, 0.963086
0.912, 0.962708, 0.962708, 0.962708, 0.962709
0.911, 0.962333, 0.962333, 0.962333, 0.962334
0.91, 0.961958, 0.961958, 0.961958, 0.96196
0.909, 0.961585, 0.961585, 0.961585, 0.961587
0.908, 0.961213, 0.961213, 0.961213, 0.961215
0.907, 0.960842, 0.960842, 0.960841, 0.960843
0.906, 0.960471, 0.960471, 0.960471, 0.960473
0.905, 0.960102, 0.960102, 0.960102, 0.960104
0.904, 0.959733, 0.959733, 0.959733, 0.959735
0.903, 0.959366, 0.959366, 0.959366, 0.959368
0.902, 0.958999, 0.958999, 0.958999, 0.959001
0.901, 0.958634, 0.958634, 0.958634, 0.958636
0.9, 0.958269, 0.958269, 0.958269, 0.958271
0.899, 0.957906, 0.957906, 0.957905, 0.957907
0.898, 0.957543, 0.957543, 0.957543, 0.957545
0.897, 0.957181, 0.957181, 0.957181, 0.957183
0.896, 0.95682, 0.95682, 0.95682, 0.956822
0.895, 0.956461, 0.956461, 0.95646, 0.956462
0.894, 0.956102, 0.956102, 0.956102, 0.956104
0.893, 0.955744, 0.955744, 0.955744, 0.955746
0.892, 0.955387, 0.955387, 0.955387, 0.955389
0.891, 0.955031, 0.955031, 0.955031, 0.955033
0.89, 0.954676, 0.954676, 0.954676, 0.954678
0.889, 0.954322, 0.954322, 0.954322, 0.954324
0.888, 0.953969, 0.953969, 0.953969, 0.953971
0.887, 0.953616, 0.953616, 0.953616, 0.953619
0.886, 0.953265, 0.953265, 0.953265, 0.953267
0.885, 0.952915, 0.952915, 0.952915, 0.952917
0.884, 0.952566, 0.952566, 0.952566, 0.952568
0.883, 0.952217, 0.952217, 0.952217, 0.952219
0.882, 0.95187, 0.95187, 0.95187, 0.951872
0.881, 0.951523, 0.951523, 0.951523, 0.951526
0.88, 0.951178, 0.951178, 0.951178, 0.95118
0.879, 0.950833, 0.950833, 0.950833, 0.950836
0.878, 0.95049, 0.95049, 0.95049, 0.950492
0.877, 0.950147, 0.950147, 0.950147, 0.950149
0.876, 0.949805, 0.949805, 0.949805, 0.949808
0.875, 0.949465, 0.949465, 0.949465, 0.949467
0.874, 0.949125, 0.949125, 0.949125, 0.949127
0.873, 0.948786, 0.948786, 0.948786, 0.948788
0.872, 0.948448, 0.948448, 0.948448, 0.94845
0.871, 0.948111, 0.948111, 0.948111, 0.948114
0.87, 0.947775, 0.947775, 0.947775, 0.947778
0.869, 0.94744, 0.94744, 0.94744, 0.947442
0.868, 0.947106, 0.947106, 0.947106, 0.947108
0.867, 0.946773, 0.946773, 0.946773, 0.946775
0.866, 0.946441, 0.946441, 0.946441, 0.946443
0.865, 0.946109, 0.946109, 0.946109, 0.946112
0.864, 0.945779, 0.945779, 0.945779, 0.945781
0.863, 0.94545, 0.94545, 0.94545, 0.945452
0.862, 0.945121, 0.945121, 0.945121, 0.945124
0.861, 0.944794, 0.944794, 0.944794, 0.944796
0.86, 0.944467, 0.944467, 0.944467, 0.94447
0.859, 0.944142, 0.944142, 0.944141, 0.944144
0.858, 0.943817, 0.943817, 0.943817, 0.943819
0.857, 0.943493, 0.943493, 0.943493, 0.943496
0.856, 0.94317, 0.94317, 0.94317, 0.943173
0.855, 0.942849, 0.942849, 0.942849, 0.942851
0.854, 0.942528, 0.942528, 0.942528, 0.94253
0.853, 0.942208, 0.942208, 0.942208, 0.94221
0.852, 0.941889, 0.941889, 0.941889, 0.941891
0.851, 0.941571, 0.941571, 0.941571, 0.941573
0.85, 0.941254, 0.941254, 0.941254, 0.941256
0.849, 0.940937, 0.940937, 0.940937, 0.94094
0.848, 0.940622, 0.940622, 0.940622, 0.940625
0.847, 0.940308, 0.940308, 0.940308, 0.940311
0.846, 0.939995, 0.939995, 0.939995, 0.939997
0.845, 0.939682, 0.939682, 0.939682, 0.939685
0.844, 0.939371, 0.939371, 0.939371, 0.939374
0.843, 0.93906, 0.93906, 0.93906, 0.939063
0.842, 0.938751, 0.938751, 0.938751, 0.938753
0.841, 0.938442, 0.938442, 0.938442, 0.938445
0.84, 0.938134, 0.938134, 0.938134, 0.938137
0.839, 0.937827, 0.937827, 0.937827, 0.93783
0.838, 0.937522, 0.937522, 0.937522, 0.937525
0.837, 0.937217, 0.937217, 0.937217, 0.93722
0.836, 0.936913, 0.936913, 0.936913, 0.936916
0.835, 0.93661, 0.93661, 0.93661, 0.936613
0.834, 0.936308, 0.936308, 0.936308, 0.936311
0.833, 0.936007, 0.936006, 0.936006, 0.936009
0.832, 0.935706, 0.935706, 0.935706, 0.935709
0.831, 0.935407, 0.935407, 0.935407, 0.93541
0.83, 0.935109, 0.935109, 0.935109, 0.935112
0.829, 0.934811, 0.934811, 0.934811, 0.934814
0.828, 0.934515, 0.934515, 0.934515, 0.934518
0.827, 0.934219, 0.934219, 0.934219, 0.934222
0.826, 0.933925, 0.933925, 0.933925, 0.933928
0.825, 0.933631, 0.933631, 0.933631, 0.933634
0.824, 0.933338, 0.933338, 0.933338, 0.933341
0.823, 0.933046, 0.933046, 0.933046, 0.93305
0.822, 0.932756, 0.932756, 0.932755, 0.932759
0.821, 0.932466, 0.932466, 0.932465, 0.932469
0.82, 0.932177, 0.932177, 0.932176, 0.93218
0.819, 0.931889, 0.931889, 0.931888, 0.931892
0.818, 0.931601, 0.931601, 0.931601, 0.931605
0.817, 0.931315, 0.931315, 0.931315, 0.931318
0.816, 0.93103, 0.93103, 0.93103, 0.931033
0.815, 0.930746, 0.930746, 0.930745, 0.930749
0.814, 0.930462, 0.930462, 0.930462, 0.930465
0.813, 0.93018, 0.93018, 0.93018, 0.930183
0.812, 0.929898, 0.929898, 0.929898, 0.929901
0.811, 0.929617, 0.929617, 0.929617, 0.929621
0.81, 0.929338, 0.929338, 0.929338, 0.929341
0.809, 0.929059, 0.929059, 0.929059, 0.929062
0.808, 0.928781, 0.928781, 0.928781, 0.928784
0.807, 0.928504, 0.928504, 0.928504, 0.928508
0.806, 0.928228, 0.928228, 0.928228, 0.928232
0.805, 0.927953, 0.927953, 0.927953, 0.927957
0.804, 0.927679, 0.927679, 0.927679, 0.927682
0.803, 0.927406, 0.927406, 0.927406, 0.927409
0.802, 0.927134, 0.927134, 0.927133, 0.927137
0.801, 0.926862, 0.926862, 0.926862, 0.926866
0.8, 0.926592, 0.926592, 0.926592, 0.926595
0.799, 0.926322, 0.926322, 0.926322, 0.926326
0.798, 0.926054, 0.926054, 0.926054, 0.926057
0.797, 0.925786, 0.925786, 0.925786, 0.92579
0.796, 0.925519, 0.925519, 0.925519, 0.925523
0.795, 0.925254, 0.925254, 0.925254, 0.925257
0.794, 0.924989, 0.924989, 0.924989, 0.924992
0.793, 0.924725, 0.924725, 0.924725, 0.924728
0.792, 0.924462, 0.924462, 0.924462, 0.924465
0.791, 0.9242, 0.9242, 0.9242, 0.924203
0.79, 0.923939, 0.923939, 0.923938, 0.923942
0.789, 0.923678, 0.923678, 0.923678, 0.923682
0.788, 0.923419, 0.923419, 0.923419, 0.923423
0.787, 0.923161, 0.923161, 0.923161, 0.923164
0.786, 0.922903, 0.922903, 0.922903, 0.922907
0.785, 0.922647, 0.922647, 0.922647, 0.92265
0.784, 0.922391, 0.922391, 0.922391, 0.922395
0.783, 0.922136, 0.922136, 0.922136, 0.92214
0.782, 0.921883, 0.921883, 0.921882, 0.921886
0.781, 0.92163, 0.92163, 0.92163, 0.921633
0.78, 0.921378, 0.921378, 0.921378, 0.921382
0.779, 0.921127, 0.921127, 0.921127, 0.921131
0.778, 0.920877, 0.920877, 0.920877, 0.92088
0.777, 0.920627, 0.920627, 0.920627, 0.920631
0.776, 0.920379, 0.920379, 0.920379, 0.920383
0.775, 0.920132, 0.920132, 0.920132, 0.920136
0.774, 0.919886, 0.919885, 0.919885, 0.919889
0.773, 0.91964, 0.91964, 0.91964, 0.919644
0.772, 0.919395, 0.919395, 0.919395, 0.919399
0.771, 0.919152, 0.919152, 0.919152, 0.919156
0.77, 0.918909, 0.918909, 0.918909, 0.918913
0.769, 0.918667, 0.918667, 0.918667, 0.918671
0.768, 0.918426, 0.918426, 0.918426, 0.91843
0.767, 0.918186, 0.918186, 0.918186, 0.91819
0.766, 0.917947, 0.917947, 0.917947, 0.917951
0.765, 0.917709, 0.917709, 0.917709, 0.917713
0.764, 0.917472, 0.917472, 0.917472, 0.917476
0.763, 0.917236, 0.917236, 0.917236, 0.91724
0.762, 0.917, 0.917, 0.917, 0.917004
0.761, 0.916766, 0.916766, 0.916766, 0.91677
0.76, 0.916532, 0.916532, 0.916532, 0.916536
0.759, 0.9163, 0.9163, 0.916299, 0.916304
0.758, 0.916068, 0.916068, 0.916068, 0.916072
0.757, 0.915837, 0.915837, 0.915837, 0.915841
0.756, 0.915607, 0.915607, 0.915607, 0.915611
0.755, 0.915378, 0.915378, 0.915378, 0.915382
0.754, 0.91515, 0.91515, 0.91515, 0.915154
0.753, 0.914923, 0.914923, 0.914923, 0.914927
0.752, 0.914697, 0.914697, 0.914697, 0.914701
0.751, 0.914472, 0.914472, 0.914471, 0.914476
0.75, 0.914247, 0.914247, 0.914247, 0.914251
0.749, 0.914024, 0.914024, 0.914023, 0.914028
0.748, 0.913801, 0.913801, 0.913801, 0.913805
0.747, 0.913579, 0.913579, 0.913579, 0.913584
0.746, 0.913359, 0.913359, 0.913359, 0.913363
0.745, 0.913139, 0.913139, 0.913139, 0.913143
0.744, 0.91292, 0.91292, 0.91292, 0.912924
0.743, 0.912702, 0.912702, 0.912702, 0.912706
0.742, 0.912485, 0.912485, 0.912485, 0.912489
0.741, 0.912269, 0.912269, 0.912269, 0.912273
0.74, 0.912053, 0.912053, 0.912053, 0.912058
0.739, 0.911839, 0.911839, 0.911839, 0.911843
0.738, 0.911626, 0.911626, 0.911625, 0.91163
0.737, 0.911413, 0.911413, 0.911413, 0.911417
0.736, 0.911201, 0.911201, 0.911201, 0.911206
0.735, 0.910991, 0.910991, 0.910991, 0.910995
0.734, 0.910781, 0.910781, 0.910781, 0.910785
0.733, 0.910572, 0.910572, 0.910572, 0.910576
0.732, 0.910364, 0.910364, 0.910364, 0.910369
0.731, 0.910157, 0.910157, 0.910157, 0.910161
0.73, 0.909951, 0.909951, 0.909951, 0.909955
0.729, 0.909746, 0.909746, 0.909746, 0.90975
0.728, 0.909541, 0.909541, 0.909541, 0.909546
0.727, 0.909338, 0.909338, 0.909338, 0.909342
0.726, 0.909135, 0.909135, 0.909135, 0.90914
0.725, 0.908934, 0.908934, 0.908934, 0.908938
0.724, 0.908733, 0.908733, 0.908733, 0.908738
0.723, 0.908533, 0.908533, 0.908533, 0.908538
0.722, 0.908334, 0.908334, 0.908334, 0.908339
0.721, 0.908137, 0.908137, 0.908136, 0.908141
0.72, 0.907939, 0.907939, 0.907939, 0.907944
0.719, 0.907743, 0.907743, 0.907743, 0.907748
0.718, 0.907548, 0.907548, 0.907548, 0.907553
0.717, 0.907354, 0.907354, 0.907354, 0.907358
0.716, 0.90716, 0.90716, 0.90716, 0.907165
0.715, 0.906968, 0.906968, 0.906968, 0.906972
0.714, 0.906776, 0.906776, 0.906776, 0.906781
0.713, 0.906585, 0.906585, 0.906585, 0.90659
0.712, 0.906396, 0.906396, 0.906395, 0.9064
0.711, 0.906207, 0.906207, 0.906207, 0.906211
0.71, 0.906019, 0.906019, 0.906019, 0.906023
0.709, 0.905832, 0.905832, 0.905832, 0.905836
0.708, 0.905646, 0.905646, 0.905645, 0.90565
0.707, 0.90546, 0.90546, 0.90546, 0.905465
0.706, 0.905276, 0.905276, 0.905276, 0.905281
0.705, 0.905092, 0.905092, 0.905092, 0.905097
0.704, 0.90491, 0.90491, 0.90491, 0.904915
0.703, 0.904728, 0.904728, 0.904728, 0.904733
0.702, 0.904547, 0.904547, 0.904547, 0.904552
0.701, 0.904368, 0.904368, 0.904367, 0.904372
0.7, 0.904189, 0.904189, 0.904189, 0.904193
0.699, 0.904011, 0.904011, 0.90401, 0.904015
0.698, 0.903834, 0.903834, 0.903833, 0.903838
0.697, 0.903657, 0.903657, 0.903657, 0.903662
0.696, 0.903482, 0.903482, 0.903482, 0.903487
0.695, 0.903308, 0.903308, 0.903307, 0.903312
0.694, 0.903134, 0.903134, 0.903134, 0.903139
0.693, 0.902961, 0.902961, 0.902961, 0.902966
0.692, 0.90279, 0.90279, 0.90279, 0.902795
0.691, 0.902619, 0.902619, 0.902619, 0.902624
0.69, 0.902449, 0.902449, 0.902449, 0.902454
0.689, 0.90228, 0.90228, 0.90228, 0.902285
0.688, 0.902112, 0.902112, 0.902112, 0.902117
0.687, 0.901945, 0.901945, 0.901945, 0.90195
0.686, 0.901778, 0.901778, 0.901778, 0.901783
0.685, 0.901613, 0.901613, 0.901613, 0.901618
0.684, 0.901449, 0.901449, 0.901448, 0.901454
0.683, 0.901285, 0.901285, 0.901285, 0.90129
0.682, 0.901122, 0.901122, 0.901122, 0.901127
0.681, 0.900961, 0.900961, 0.90096, 0.900965
0.68, 0.9008, 0.9008, 0.900799, 0.900805
0.679, 0.90064, 0.90064, 0.900639, 0.900645
0.678, 0.900481, 0.900481, 0.90048, 0.900486
0.677, 0.900322, 0.900322, 0.900322, 0.900327
0.676, 0.900165, 0.900165, 0.900165, 0.90017
0.675, 0.900009, 0.900009, 0.900009, 0.900014
0.674, 0.899853, 0.899853, 0.899853, 0.899858
0.673, 0.899699, 0.899699, 0.899699, 0.899704
0.672, 0.899545, 0.899545, 0.899545, 0.89955
0.671, 0.899392, 0.899392, 0.899392, 0.899397
0.67, 0.89924, 0.89924, 0.89924, 0.899245
0.669, 0.899089, 0.899089, 0.899089, 0.899094
0.668, 0.898939, 0.898939, 0.898939, 0.898944
0.667, 0.89879, 0.89879, 0.89879, 0.898795
0.666, 0.898642, 0.898642, 0.898642, 0.898647
0.665, 0.898494, 0.898494, 0.898494, 0.8985
0.664, 0.898348, 0.898348, 0.898348, 0.898353
0.663, 0.898202, 0.898202, 0.898202, 0.898207
0.662, 0.898058, 0.898058, 0.898057, 0.898063
0.661, 0.897914, 0.897914, 0.897914, 0.897919
0.66, 0.897771, 0.897771, 0.897771, 0.897776
0.659, 0.897629, 0.897629, 0.897629, 0.897634
0.658, 0.897488, 0.897488, 0.897488, 0.897493
0.657, 0.897348, 0.897348, 0.897347, 0.897353
0.656, 0.897208, 0.897208, 0.897208, 0.897214
0.655, 0.89707, 0.89707, 0.89707, 0.897075
0.654, 0.896932, 0.896932, 0.896932, 0.896938
0.653, 0.896796, 0.896796, 0.896796, 0.896801
0.652, 0.89666, 0.89666, 0.89666, 0.896665
0.651, 0.896525, 0.896525, 0.896525, 0.896531
0.65, 0.896391, 0.896391, 0.896391, 0.896397
0.649, 0.896258, 0.896258, 0.896258, 0.896264
0.648, 0.896126, 0.896126, 0.896126, 0.896131
0.647, 0.895995, 0.895995, 0.895995, 0.896
0.646, 0.895865, 0.895865, 0.895864, 0.89587
0.645, 0.895735, 0.895735, 0.895735, 0.895741
0.644, 0.895607, 0.895607, 0.895606, 0.895612
0.643, 0.895479, 0.895479, 0.895479, 0.895484
0.642, 0.895352, 0.895352, 0.895352, 0.895358
0.641, 0.895226, 0.895226, 0.895226, 0.895232
0.64, 0.895101, 0.895101, 0.895101, 0.895107
0.639, 0.894977, 0.894977, 0.894977, 0.894983
0.638, 0.894854, 0.894854, 0.894854, 0.89486
0.637, 0.894732, 0.894732, 0.894732, 0.894737
0.636, 0.894611, 0.894611, 0.89461, 0.894616
0.635, 0.89449, 0.89449, 0.89449, 0.894495
0.634, 0.89437, 0.89437, 0.89437, 0.894376
0.633, 0.894252, 0.894252, 0.894252, 0.894257
0.632, 0.894134, 0.894134, 0.894134, 0.894139
0.631, 0.894017, 0.894017, 0.894017, 0.894022
0.63, 0.893901, 0.893901, 0.893901, 0.893906
0.629, 0.893786, 0.893786, 0.893786, 0.893791
0.628, 0.893672, 0.893672, 0.893671, 0.893677
0.627, 0.893558, 0.893558, 0.893558, 0.893564
0.626, 0.893446, 0.893446, 0.893446, 0.893451
0.625, 0.893334, 0.893334, 0.893334, 0.89334
0.624, 0.893224, 0.893224, 0.893224, 0.893229
0.623, 0.893114, 0.893114, 0.893114, 0.893119
0.622, 0.893005, 0.893005, 0.893005, 0.893011
0.621, 0.892897, 0.892897, 0.892897, 0.892903
0.62, 0.89279, 0.89279, 0.89279, 0.892796
0.619, 0.892684, 0.892684, 0.892684, 0.892689
0.618, 0.892579, 0.892579, 0.892578, 0.892584
0.617, 0.892474, 0.892474, 0.892474, 0.89248
0.616, 0.892371, 0.892371, 0.89237, 0.892376
0.615, 0.892268, 0.892268, 0.892268, 0.892274
0.614, 0.892166, 0.892166, 0.892166, 0.892172
0.613, 0.892065, 0.892065, 0.892065, 0.892071
0.612, 0.891966, 0.891966, 0.891965, 0.891971
0.611, 0.891866, 0.891866, 0.891866, 0.891872
0.61, 0.891768, 0.891768, 0.891768, 0.891774
0.609, 0.891671, 0.891671, 0.891671, 0.891677
0.608, 0.891575, 0.891575, 0.891574, 0.89158
0.607, 0.891479, 0.891479, 0.891479, 0.891485
0.606, 0.891385, 0.891385, 0.891384, 0.89139
0.605, 0.891291, 0.891291, 0.891291, 0.891296
0.604, 0.891198, 0.891198, 0.891198, 0.891204
0.603, 0.891106, 0.891106, 0.891106, 0.891112
0.602, 0.891015, 0.891015, 0.891015, 0.891021
0.601, 0.890925, 0.890925, 0.890925, 0.890931
0.6, 0.890836, 0.890836, 0.890836, 0.890841
0.599, 0.890747, 0.890747, 0.890747, 0.890753
0.598, 0.89066, 0.89066, 0.89066, 0.890666
0.597, 0.890573, 0.890573, 0.890573, 0.890579
0.596, 0.890488, 0.890488, 0.890487, 0.890493
0.595, 0.890403, 0.890403, 0.890403, 0.890409
0.594, 0.890319, 0.890319, 0.890319, 0.890325
0.593, 0.890236, 0.890236, 0.890236, 0.890242
0.592, 0.890154, 0.890154, 0.890154, 0.89016
0.591, 0.890073, 0.890073, 0.890072, 0.890078
0.59, 0.889992, 0.889992, 0.889992, 0.889998
0.589, 0.889913, 0.889913, 0.889913, 0.889919
0.588, 0.889834, 0.889834, 0.889834, 0.88984
0.587, 0.889757, 0.889757, 0.889756, 0.889762
0.586, 0.88968, 0.88968, 0.88968, 0.889686
0.585, 0.889604, 0.889604, 0.889604, 0.88961
0.584, 0.889529, 0.889529, 0.889529, 0.889535
0.583, 0.889455, 0.889455, 0.889455, 0.889461
0.582, 0.889382, 0.889382, 0.889381, 0.889387
0.581, 0.889309, 0.889309, 0.889309, 0.889315
0.58, 0.889238, 0.889238, 0.889238, 0.889244
0.579, 0.889167, 0.889167, 0.889167, 0.889173
0.578, 0.889098, 0.889098, 0.889097, 0.889103
0.577, 0.889029, 0.889029, 0.889029, 0.889035
0.576, 0.888961, 0.888961, 0.888961, 0.888967
0.575, 0.888894, 0.888894, 0.888894, 0.8889
0.574, 0.888828, 0.888828, 0.888828, 0.888834
0.573, 0.888763, 0.888763, 0.888762, 0.888768
0.572, 0.888698, 0.888698, 0.888698, 0.888704
0.571, 0.888635, 0.888635, 0.888635, 0.888641
0.57, 0.888572, 0.888572, 0.888572, 0.888578
0.569, 0.888511, 0.888511, 0.888511, 0.888516
0.568, 0.88845, 0.88845, 0.88845, 0.888456
0.567, 0.88839, 0.88839, 0.88839, 0.888396
0.566, 0.888331, 0.888331, 0.888331, 0.888337
0.565, 0.888273, 0.888273, 0.888273, 0.888279
0.564, 0.888216, 0.888216, 0.888216, 0.888222
0.563, 0.888159, 0.888159, 0.888159, 0.888165
0.562, 0.888104, 0.888104, 0.888104, 0.88811
0.561, 0.888049, 0.888049, 0.888049, 0.888055
0.56, 0.887996, 0.887996, 0.887996, 0.888002
0.559, 0.887943, 0.887943, 0.887943, 0.887949
0.558, 0.887891, 0.887891, 0.887891, 0.887897
0.557, 0.88784, 0.88784, 0.88784, 0.887846
0.556, 0.88779, 0.88779, 0.88779, 0.887796
0.555, 0.887741, 0.887741, 0.887741, 0.887747
0.554, 0.887692, 0.887692, 0.887692, 0.887698
0.553, 0.887645, 0.887645, 0.887645, 0.887651
0.552, 0.887598, 0.887598, 0.887598, 0.887604
0.551, 0.887553, 0.887553, 0.887553, 0.887559
0.55, 0.887508, 0.887508, 0.887508, 0.887514
0.549, 0.887464, 0.887464, 0.887464, 0.88747
0.548, 0.887421, 0.887421, 0.887421, 0.887427
0.547, 0.887379, 0.887379, 0.887379, 0.887385
0.546, 0.887338, 0.887338, 0.887337, 0.887343
0.545, 0.887297, 0.887297, 0.887297, 0.887303
0.544, 0.887258, 0.887258, 0.887258, 0.887264
0.543, 0.887219, 0.887219, 0.887219, 0.887225
0.542, 0.887182, 0.887182, 0.887181, 0.887187
0.541, 0.887145, 0.887145, 0.887145, 0.887151
0.54, 0.887109, 0.887109, 0.887109, 0.887115
0.539, 0.887074, 0.887074, 0.887074, 0.88708
0.538, 0.88704, 0.88704, 0.887039, 0.887046
0.537, 0.887006, 0.887006, 0.887006, 0.887012
0.536, 0.886974, 0.886974, 0.886974, 0.88698
0.535, 0.886943, 0.886943, 0.886942, 0.886948
0.534, 0.886912, 0.886912, 0.886912, 0.886918
0.533, 0.886882, 0.886882, 0.886882, 0.886888
0.532, 0.886854, 0.886854, 0.886853, 0.886859
0.531, 0.886826, 0.886826, 0.886825, 0.886831
0.53, 0.886799, 0.886799, 0.886798, 0.886804
0.529, 0.886772, 0.886772, 0.886772, 0.886778
0.528, 0.886747, 0.886747, 0.886747, 0.886753
0.527, 0.886723, 0.886723, 0.886723, 0.886729
0.526, 0.886699, 0.886699, 0.886699, 0.886705
0.525, 0.886677, 0.886677, 0.886676, 0.886682
0.524, 0.886655, 0.886655, 0.886655, 0.886661
0.523, 0.886634, 0.886634, 0.886634, 0.88664
0.522, 0.886614, 0.886614, 0.886614, 0.88662
0.521, 0.886595, 0.886595, 0.886595, 0.886601
0.52, 0.886577, 0.886577, 0.886577, 0.886583
0.519, 0.88656, 0.88656, 0.886559, 0.886565
0.518, 0.886543, 0.886543, 0.886543, 0.886549
0.517, 0.886528, 0.886528, 0.886527, 0.886534
0.516, 0.886513, 0.886513, 0.886513, 0.886519
0.515, 0.886499, 0.886499, 0.886499, 0.886505
0.514, 0.886486, 0.886486, 0.886486, 0.886492
0.513, 0.886475, 0.886475, 0.886474, 0.88648
0.512, 0.886463, 0.886463, 0.886463, 0.886469
0.511, 0.886453, 0.886453, 0.886453, 0.886459
0.51, 0.886444, 0.886444, 0.886444, 0.88645
0.509, 0.886435, 0.886435, 0.886435, 0.886441
0.508, 0.886428, 0.886428, 0.886428, 0.886434
0.507, 0.886421, 0.886421, 0.886421, 0.886427
0.506, 0.886416, 0.886416, 0.886415, 0.886421
0.505, 0.886411, 0.886411, 0.88641, 0.886417
0.504, 0.886407, 0.886407, 0.886406, 0.886413
0.503, 0.886404, 0.886404, 0.886403, 0.886409
0.502, 0.886401, 0.886401, 0.886401, 0.886407
0.501, 0.8864, 0.8864, 0.8864, 0.886406
